DeviceID,DeviceType,ActiveHours,PowerUsage,Temperature,SignalStrength,FirmwareAge,Power6Months,PowerPerHour
2690,Sensor,16.91,68.07,41.35,-44.96,42,294246.08,4.025
2691,Camera,3.87,62.86,37.01,-40.47,49,272269.97,16.2515
2692,Plug,13.62,70.8,43.41,-63.96,47,308173.14,5.1999
2693,Sensor,13.92,26.32,29.55,-53.31,46,114378.69,1.8901
2694,Light,15.33,67.87,42.66,-42.22,15,291358.47,4.4285
2695,Plug,15.62,74.09,38.68,-46.22,22,320942.84,4.7438
2696,Light,15.02,52.32,32.33,-76.9,30,224779.38,3.4835
2697,Plug,10.59,74.49,45.46,-70.07,6,321446.74,7.0348
2698,Camera,8.59,34.54,35.19,-41.65,7,147392.86,4.0222
2699,Speaker,13.52,40.44,27.97,-71.9,5,173603.31,2.9904
2700,Camera,14.39,108.97,39.23,-50.82,26,469419.67,7.5751
2701,Plug,13.54,52.34,50.7,-57.86,19,225072.91,3.8666
2702,Camera,9.65,5.0,39.99,-59.73,53,24000.0,0.5184
2703,Light,2.33,87.39,30.19,-64.15,19,377138.05,37.5489
2704,Plug,13.3,60.99,35.56,-59.51,59,263776.46,4.5852
2705,Camera,,56.82,34.26,-61.57,35,246668.27,7.6376
2706,Plug,12.51,77.73,48.89,-81.08,3,334845.49,6.2118
2707,Light,16.27,53.76,27.54,-68.05,40,231152.53,3.3042
2708,Sensor,9.86,54.5,26.12,-56.59,19,233718.44,5.5258
2709,Plug,13.05,51.82,30.05,-41.19,20,225232.13,3.9714
2710,Light,9.25,49.63,25.07,-75.59,23,213276.66,5.3641
2711,Sensor,11.41,45.42,32.89,-61.69,38,195690.9,3.9817
2712,Speaker,10.04,48.26,42.11,-75.87,55,210342.87,4.8052
2713,Sensor,17.98,15.47,53.76,-59.06,52,66325.79,0.8602
2714,Light,18.51,32.06,43.64,-46.96,9,137954.84,1.7321
2715,Camera,14.26,56.05,46.95,-40.54,32,242332.59,3.9302
2716,Camera,8.28,39.62,32.75,-61.01,51,170032.96,4.7876
2717,Camera,14.06,33.41,30.71,-47.25,22,143338.18,2.3767
2718,Plug,15.53,68.97,35.89,-63.05,25,295417.13,4.4412
2719,Plug,11.85,60.86,46.1,-58.57,28,260834.95,5.1362
2720,Light,8.33,71.69,30.71,-60.35,38,308528.74,8.6097
2721,Speaker,8.54,21.81,33.58,-59.94,46,94037.6,2.5527
2722,Light,9.03,60.32,47.57,-58.86,4,258497.35,6.6777
2723,Camera,10.78,47.8,46.91,-48.06,18,204062.38,4.4324
2724,Plug,9.77,69.6,32.7,-44.25,31,299885.33,7.1242
2725,Camera,15.9,,48.66,-33.92,7,145798.53,2.0884
2726,Plug,11.58,36.92,34.32,-72.79,58,157582.42,3.1899
2727,Light,11.29,42.15,49.42,-54.31,18,184645.41,3.7329
2728,Camera,12.06,63.95,32.77,-43.5,40,276185.68,5.3002
2729,Light,13.93,52.68,36.73,-59.08,14,231975.72,3.7809
2730,Camera,16.63,64.08,46.22,-37.06,24,278036.0,3.8529
2731,Light,7.99,54.6,21.99,-56.66,59,237240.55,6.8297
2732,Speaker,8.08,69.11,51.31,-34.01,54,299088.77,8.552
2733,Sensor,12.49,31.09,50.46,-52.5,22,131193.82,2.4881
2734,Speaker,,77.02,41.15,-58.86,31,332162.2,4.8594
2735,Sensor,7.73,27.01,45.6,-57.34,15,119304.58,3.4945
2736,Sensor,17.67,43.11,31.47,-58.93,43,186585.91,2.44
2737,Light,7.02,12.32,55.44,-49.16,44,53173.36,1.756
2738,Plug,15.05,25.12,33.33,-53.12,41,108420.07,1.669
2739,Plug,12.41,37.49,26.5,-57.01,5,164189.19,3.0205
2740,Speaker,6.92,,30.55,-72.74,51,442712.24,14.6895
2741,Sensor,12.57,74.03,48.44,-48.0,38,319372.91,5.8894
2742,Light,10.98,78.75,57.27,-63.48,7,339391.83,7.1743
2743,Speaker,7.58,67.31,40.41,-46.72,57,294047.43,8.8836
2744,Plug,11.86,36.1,27.34,-54.48,59,152340.02,3.0438
2745,Plug,14.22,39.89,48.98,-85.42,38,173916.5,2.8052
2746,Light,15.38,57.21,25.69,-67.15,10,247565.86,3.7192
2747,Sensor,9.45,91.63,39.45,-33.01,31,396537.59,9.6963
2748,Camera,7.07,49.66,42.94,-50.03,36,212578.82,7.0285
2749,Speaker,16.65,32.38,40.1,-46.07,35,138688.81,1.9441
2750,Camera,15.2,80.13,43.55,-39.85,45,346252.84,5.2707
2751,Speaker,15.35,18.3,48.06,-38.22,48,79435.72,1.1924
2752,Light,13.12,34.36,47.44,-47.77,13,148102.15,2.6188
2753,Speaker,5.9,81.61,45.92,-45.6,32,354366.45,13.84
2754,Light,15.3,61.84,13.99,-79.42,24,264501.6,4.0409
2755,Plug,17.08,31.36,33.84,-65.35,39,140004.38,1.8363
2756,Sensor,7.61,34.51,34.5,-46.84,44,149530.39,4.5357
2757,Speaker,19.58,46.73,41.27,-49.8,41,201547.88,2.3862
2758,Plug,11.3,73.71,40.19,-40.37,24,321485.37,6.5246
2759,Camera,12.36,64.73,26.61,-44.18,10,279580.67,5.2381
2760,Light,,71.48,38.81,-60.63,58,306781.21,8.0629
2761,Plug,13.33,51.0,24.39,-36.74,42,218391.32,3.826
2762,Light,9.59,62.1,42.81,-58.95,2,266958.43,6.4777
2763,Sensor,11.47,29.28,63.35,-54.34,18,128777.95,2.553
2764,Speaker,13.63,39.5,29.06,-58.06,23,169264.0,2.8982
2765,Plug,11.34,75.56,26.42,-52.74,33,329521.15,6.6603
2766,Speaker,12.89,62.02,34.83,-52.19,21,267818.98,4.8129
2767,Plug,12.93,54.97,50.99,-47.63,57,236527.36,4.2528
2768,Camera,17.78,58.47,55.89,-44.13,58,254646.8,3.2882
2769,Plug,6.46,80.7,34.86,-34.37,57,348003.29,12.491
2770,Speaker,4.4,76.88,41.35,-47.48,43,331001.21,17.4667
2771,Camera,6.29,34.05,31.8,-73.32,27,151677.76,5.412
2772,Plug,12.76,73.27,47.27,-51.98,31,315380.22,5.7426
2773,Light,12.68,61.17,30.03,-71.47,41,267200.99,4.8235
2774,Light,14.74,24.81,27.12,-64.85,11,112518.86,1.6829
2775,Speaker,12.93,73.76,22.91,-41.69,19,320486.6,5.7061
2776,Camera,6.91,88.99,23.56,-50.74,51,384315.84,12.8789
2777,Light,9.78,69.25,35.87,-63.14,50,299081.62,7.0837
2778,Camera,10.98,62.09,34.41,-35.86,39,268077.72,5.6572
2779,Plug,13.53,69.83,33.93,-58.93,53,298460.36,5.1631
2780,Plug,10.2,22.69,39.39,-63.27,43,97990.91,2.2233
2781,Light,14.02,91.04,40.6,-39.55,18,394784.54,6.4957
2782,Camera,7.67,36.93,30.9,-73.34,38,159547.65,4.8127
2783,Speaker,9.99,58.01,23.69,-47.11,42,248623.79,5.8051
2784,Sensor,16.01,58.85,42.9,-74.63,44,254491.33,3.6754
2785,Sensor,7.38,80.33,49.85,-52.14,24,347197.49,10.8821
2786,Light,14.91,48.04,48.2,-72.41,45,206891.57,3.2223
2787,Light,10.74,11.58,32.66,-33.84,19,48212.86,1.0785
2788,Sensor,,30.67,28.27,-50.56,55,134184.87,2.2495
2789,Speaker,15.56,113.79,49.67,-45.06,30,490942.06,7.313
2790,Sensor,14.87,37.26,46.32,-51.16,2,161085.66,2.5052
2791,Sensor,12.87,23.36,53.51,-61.34,9,101104.25,1.8156
2792,Sensor,11.93,16.55,38.29,-67.52,51,70295.19,1.3868
2793,Camera,14.28,58.75,45.67,-55.97,58,250871.1,4.1137
2794,Plug,12.13,73.99,33.79,-48.37,22,320681.49,6.0994
2795,Plug,10.51,21.6,38.94,-84.33,60,94637.02,2.056
2796,Camera,14.37,40.56,37.72,-66.22,51,173421.47,2.8228
2797,Camera,18.04,21.24,40.11,-46.68,35,90193.27,1.1773
2798,Plug,11.04,55.2,47.8,-69.08,39,238311.91,4.9995
2799,Plug,6.57,32.27,30.46,-39.21,41,140174.52,4.9121
2800,Light,6.55,43.12,41.79,-49.36,28,188819.49,6.5811
2801,Sensor,15.15,85.49,46.18,-46.18,58,370253.91,5.6433
2802,Plug,9.95,68.02,23.1,-64.78,20,291219.47,6.8373
2803,Light,7.34,74.83,35.57,-56.49,58,321396.02,10.2011
2804,Camera,13.9,18.85,32.44,-54.27,38,80886.32,1.3564
2805,Camera,13.62,50.48,48.25,-73.07,35,216934.38,3.7056
2806,Light,10.55,86.56,42.26,-35.11,16,373802.44,8.2054
2807,Plug,10.73,52.02,35.29,-73.89,44,223804.24,4.8503
2808,Speaker,14.42,63.34,31.28,-46.74,36,270253.54,4.3928
2809,Camera,12.86,88.35,26.73,-57.21,30,380324.59,6.8728
2810,Plug,,68.46,26.42,-34.85,56,297051.13,4.9377
2811,Light,10.44,24.56,33.3,-41.43,19,106244.97,2.3524
2812,Plug,13.75,41.04,47.05,-44.3,51,176006.47,2.9836
2813,Light,12.8,50.27,40.23,-67.23,59,219339.36,3.9268
2814,Sensor,15.49,34.19,50.29,-66.63,59,146859.18,2.2078
2815,Camera,15.39,60.67,37.84,-54.42,45,260353.24,3.9413
2816,Light,7.68,56.92,24.98,-51.48,48,245510.73,7.4089
2817,Light,17.28,31.54,46.7,-41.37,21,135184.84,1.8248
2818,Plug,9.31,76.05,43.46,-61.71,22,329956.54,8.1679
2819,Speaker,13.18,68.53,36.67,-74.66,1,295956.14,5.1992
2820,Plug,12.0,56.65,29.35,-47.17,4,245460.42,4.7215
2821,Light,11.54,100.34,31.09,-68.63,52,431704.39,8.6954
2822,Light,12.86,34.28,30.7,-54.9,26,151512.48,2.6649
2823,Sensor,14.64,48.0,32.77,-52.5,34,207805.34,3.2782
2824,Light,10.17,55.24,42.65,-41.97,16,239454.41,5.4316
2825,Sensor,6.62,,46.29,-48.5,28,358074.6,12.5202
2826,Light,14.8,59.35,33.6,-75.08,54,254192.44,4.0094
2827,Speaker,11.15,71.54,52.52,-47.68,17,307646.28,6.415
2828,Light,4.7,61.21,32.33,-59.93,44,264674.96,13.0112
2829,Light,18.11,33.84,46.95,-68.33,20,145491.01,1.8681
2830,Light,5.37,,29.77,-63.67,26,273916.92,11.8526
2831,Speaker,5.69,70.56,39.86,-56.56,20,304741.93,12.4102
2832,Plug,13.51,76.6,35.72,-62.65,42,331870.44,5.6689
2833,Sensor,12.46,59.11,51.22,-46.65,7,255565.03,4.7428
2834,Plug,13.23,31.06,41.74,-55.28,39,133821.03,2.3484
2835,Camera,21.46,38.89,39.83,-63.44,51,168770.7,1.8123
2836,Light,13.42,39.73,25.34,-64.82,30,170917.68,2.9615
2837,Light,14.48,38.92,29.16,-64.65,32,166563.41,2.687
2838,Light,13.0,48.64,18.68,-46.07,49,210545.84,3.7431
2839,Light,10.89,62.47,37.56,-44.43,33,271016.15,5.7365
2840,Speaker,14.84,27.28,27.01,-52.67,47,115892.64,1.8379
2841,Speaker,14.7,41.81,43.38,-72.92,2,181635.01,2.845
2842,Speaker,13.08,50.73,38.31,-71.39,14,221620.79,3.8775
2843,Sensor,11.74,97.92,28.78,-69.47,57,424597.51,8.3421
2844,Camera,12.78,37.24,52.26,-47.95,28,159367.77,2.913
2845,Plug,15.31,61.32,46.64,-61.76,43,265113.33,4.0045
2846,Speaker,12.82,51.5,36.88,-61.24,6,223000.68,4.0175
2847,Camera,6.81,55.5,25.08,-47.05,24,239910.23,8.153
2848,Sensor,11.75,47.24,25.66,-61.81,7,203378.13,4.0201
2849,Speaker,4.94,67.05,31.35,-58.83,51,289053.86,13.575
2850,Sensor,15.86,92.45,52.54,-45.5,20,399964.22,5.8296
2851,Plug,7.21,58.65,43.36,-79.48,42,253494.04,8.1349
2852,Speaker,8.27,49.73,40.62,-54.02,5,218055.66,6.0149
2853,Sensor,9.99,93.89,44.93,-73.29,46,405617.4,9.3979
2854,Camera,16.13,92.03,46.51,-57.66,25,397887.72,5.7072
2855,Speaker,6.02,35.04,28.92,-45.55,4,154572.1,5.8237
2856,Sensor,14.19,24.05,39.58,-69.33,28,104305.49,1.6948
2857,Camera,12.15,48.57,35.81,-72.32,56,206586.33,3.997
2858,Speaker,4.06,52.26,49.31,-51.34,17,225913.64,12.8703
2859,Speaker,6.97,61.02,31.93,-59.63,25,262777.74,8.7576
2860,Speaker,13.0,47.45,49.29,-51.35,55,205273.83,3.6491
2861,Speaker,14.64,69.04,40.63,-46.98,12,298229.92,4.7173
2862,Plug,19.07,110.22,37.77,-60.08,37,477113.8,5.7786
2863,Camera,11.74,5.0,34.63,-54.36,30,21280.66,0.426
2864,Speaker,14.66,47.16,41.84,-37.64,55,202984.87,3.2174
2865,Camera,7.93,20.38,17.02,-55.19,17,88613.48,2.57
2866,Light,14.15,37.43,17.01,-44.6,35,162132.47,2.6461
2867,Sensor,19.73,74.01,33.19,-56.44,56,320328.51,3.7509
2868,Light,7.08,57.81,56.05,-45.11,51,250395.66,8.1673
2869,Plug,12.55,43.79,44.27,-40.41,55,188495.54,3.4899
2870,Sensor,12.14,51.98,40.68,-41.5,35,222966.41,4.2828
2871,Plug,10.12,62.63,29.61,-58.02,36,270662.33,6.1863
2872,Speaker,10.22,71.97,46.62,-59.71,51,307571.19,7.0406
2873,Light,15.87,5.0,37.04,-49.18,23,19098.83,0.315
2874,Speaker,8.39,42.15,16.67,-57.0,32,181170.8,5.0214
2875,Plug,13.47,44.77,31.41,-62.4,45,191892.68,3.3243
2876,Speaker,9.53,65.41,36.21,-78.62,13,283111.48,6.862
2877,Plug,12.37,34.54,24.29,-47.93,8,147769.24,2.7924
2878,Plug,6.33,92.88,47.57,-71.12,29,403663.55,14.6697
2879,Speaker,12.65,47.01,38.03,-68.41,52,204604.85,3.717
2880,Light,14.78,77.28,30.02,-57.2,23,334677.33,5.2288
2881,Light,12.07,58.96,35.07,-64.53,43,255621.07,4.8843
2882,Plug,14.58,82.93,59.6,-52.81,39,356550.69,5.6874
2883,Speaker,7.79,91.27,29.0,-54.65,33,392688.34,11.7168
2884,Plug,7.16,23.98,41.1,-64.97,7,104662.93,3.3508
2885,Plug,16.25,54.06,30.91,-60.45,39,231589.73,3.3271
2886,Light,15.93,46.82,40.04,-63.0,1,200934.0,2.939
2887,Camera,11.58,72.48,31.07,-53.65,19,312656.75,6.2618
2888,Sensor,8.81,73.03,18.84,-72.06,46,314253.47,8.2895
2889,Light,11.42,72.22,30.51,-56.48,31,309863.06,6.3254
2890,Light,,90.77,41.83,-64.75,14,392196.41,8.3125
2891,Camera,15.39,20.19,33.16,-55.57,17,88705.4,1.3122
2892,Light,11.89,60.46,48.21,-53.3,24,260786.97,5.0832
2893,Light,10.19,53.37,34.16,-51.68,20,231128.77,5.2368
2894,Sensor,11.93,98.76,31.9,-73.02,49,426357.28,8.2821
2895,Camera,11.25,52.15,33.75,-49.56,51,227326.28,4.6342
2896,Camera,10.17,76.27,32.9,-50.86,44,330137.61,7.4978
2897,Light,10.8,58.66,28.95,-67.43,52,254574.53,5.4338
2898,Light,5.48,70.58,39.07,-52.27,51,305161.22,12.8775
2899,Plug,,20.46,23.58,-62.41,1,90174.48,1.274
2900,Camera,14.19,69.62,29.38,-67.43,44,301335.05,4.9058
2901,Sensor,10.94,79.18,37.38,-81.21,34,342237.97,7.2395
2902,Speaker,15.17,24.0,47.39,-60.28,34,103466.82,1.5819
2903,Speaker,10.95,68.58,35.15,-54.67,13,296955.86,6.2614
2904,Plug,16.66,47.92,40.45,-47.08,20,209019.87,2.8763
2905,Speaker,10.62,67.02,49.7,-78.07,49,288955.27,6.3103
2906,Plug,15.58,62.41,42.67,-57.53,57,272323.54,4.005
2907,Light,10.57,33.69,46.5,-71.66,4,145496.68,3.1887
2908,Sensor,19.74,72.81,31.82,-41.64,45,316067.94,3.6882
2909,Camera,11.23,69.69,35.26,-43.48,9,303294.39,6.2086
2910,Light,14.2,40.75,40.86,-46.5,33,174308.24,2.869
2911,Camera,10.71,81.77,36.97,-55.27,1,353425.14,7.6381
2912,Light,12.78,71.85,23.99,-50.33,41,309668.95,5.6227
2913,Sensor,7.77,103.71,30.15,-58.15,30,447216.28,13.3504
2914,Camera,14.18,85.37,40.77,-65.57,55,369181.54,6.0194
2915,Speaker,16.9,38.25,29.48,-51.01,27,166718.8,2.2634
2916,Plug,15.35,49.15,19.78,-47.0,6,211055.79,3.2022
2917,Sensor,13.55,53.96,48.95,-63.49,33,231968.3,3.982
2918,Plug,12.25,37.73,40.91,-79.96,47,161244.94,3.0794
2919,Sensor,15.53,91.86,28.92,-49.34,6,397474.23,5.9149
2920,Light,13.02,69.86,48.98,-31.08,30,303201.09,5.3664
2921,Light,11.24,63.16,35.56,-27.84,4,272608.32,5.6178
2922,Light,8.78,90.81,43.79,-64.93,4,393114.33,10.3456
2923,Plug,11.04,72.01,42.11,-57.64,28,312433.34,6.5226
2924,Light,14.01,61.26,35.52,-53.59,51,265135.52,4.3736
2925,Camera,7.96,61.8,52.54,-41.24,31,266483.01,7.7625
2926,Plug,5.89,57.51,17.06,-80.4,57,245306.9,9.7632
2927,Sensor,16.42,64.28,45.13,-45.92,55,278207.11,3.9147
2928,Sensor,10.27,15.0,36.83,-40.0,1,62987.99,1.4607
2929,Camera,10.91,38.33,35.96,-38.51,6,166430.68,3.5126
2930,Speaker,9.46,42.84,25.47,-41.76,14,188056.39,4.5285
2931,Light,13.85,41.4,42.41,-63.62,49,177923.14,2.9895
2932,Camera,15.9,50.62,32.13,-58.25,31,220512.03,3.1837
2933,Speaker,12.92,51.55,41.33,-41.92,20,223376.77,3.9909
2934,Plug,16.7,24.04,41.91,-41.35,10,104111.57,1.4393
2935,Light,9.38,66.28,44.56,-63.49,4,284673.31,7.0636
2936,Plug,15.12,43.89,38.82,-47.34,20,189938.73,2.9019
2937,Camera,17.99,51.4,34.74,-71.6,43,222421.66,2.8577
2938,Light,19.58,35.54,49.27,-57.03,55,155318.41,1.8146
2939,Sensor,15.71,66.48,39.47,-70.66,23,287518.54,4.232
2940,Plug,16.45,31.41,28.51,-45.61,21,135768.31,1.9091
2941,Sensor,13.32,17.51,33.45,-39.7,40,74214.64,1.3147
2942,Camera,6.72,81.49,24.63,-55.83,12,352435.35,12.1299
2943,Plug,13.49,64.36,43.25,-70.65,24,280004.54,4.7717
2944,Plug,14.63,85.5,25.35,-66.56,50,370164.24,5.8428
2945,Plug,11.11,66.09,30.56,-35.73,58,284220.63,5.9462
2946,Sensor,10.34,49.64,41.41,-67.92,20,214586.38,4.8005
2947,Speaker,12.94,52.95,44.65,-55.96,30,231450.15,4.0912
2948,Light,15.27,75.28,29.44,-59.91,49,324772.69,4.9309
2949,Plug,3.65,46.78,36.76,-65.35,10,203260.65,12.829
2950,Speaker,11.0,66.78,37.46,-67.39,9,288073.7,6.07
2951,Light,15.48,38.49,38.94,-33.95,2,165641.12,2.4871
2952,Camera,4.9,43.63,26.42,-62.86,23,188785.06,8.9114
2953,Light,11.81,60.41,48.03,-53.8,1,260745.63,5.1154
2954,Plug,11.07,57.62,41.71,-45.57,50,249240.05,5.2066
2955,Light,9.0,58.99,45.78,-56.46,20,252622.11,6.5548
2956,Light,12.83,20.7,41.87,-54.91,45,88053.64,1.6137
2957,Sensor,5.75,66.69,34.2,-51.95,53,290222.58,11.5921
2958,Camera,6.27,51.89,37.65,-40.61,3,223617.18,8.281
2959,Sensor,7.15,46.16,28.33,-47.16,15,199132.79,6.4599
2960,Plug,11.59,64.16,42.75,-49.35,24,275798.44,5.5366
2961,Plug,11.56,29.33,47.16,-40.66,17,126599.07,2.5378
2962,Light,11.05,61.06,25.89,-49.11,36,262201.03,5.5275
2963,Sensor,13.2,36.35,39.02,-77.26,4,157830.82,2.7544
2964,Light,6.58,65.72,46.54,-71.0,42,283724.36,9.9823
2965,Plug,11.1,56.57,36.03,-47.85,51,243711.26,5.0982
2966,Plug,23.52,67.83,59.55,-58.81,52,294227.74,2.8839
2967,Light,15.99,33.46,36.47,-73.9,1,144178.93,2.0925
2968,Plug,5.59,35.94,46.56,-59.45,19,153501.81,6.4249
2969,Light,18.17,67.68,52.41,-77.88,42,292848.3,3.724
2970,Camera,8.78,61.6,40.6,-65.45,40,268895.7,7.0163
2971,Sensor,11.33,81.42,41.91,-71.8,28,354069.23,7.185
2972,Plug,15.16,51.95,42.87,-61.06,30,222497.92,3.4259
2973,Speaker,10.66,61.6,45.66,-49.63,43,265895.3,5.7803
2974,Light,10.71,34.53,37.61,-65.7,27,148024.79,3.2233
2975,Camera,16.89,39.75,52.07,-62.33,54,171680.51,2.3539
2976,Plug,14.88,31.86,41.64,-69.95,24,137780.55,2.1412
2977,Plug,12.23,59.74,33.07,-67.35,39,258978.62,4.8838
2978,Camera,5.04,57.28,42.78,-54.42,31,247413.87,11.3578
2979,Sensor,11.89,46.01,42.71,-58.39,43,198382.83,3.8681
2980,Speaker,13.74,98.71,38.19,-41.28,47,428504.33,7.1851
2981,Plug,17.45,27.78,37.22,-60.33,38,120252.94,1.5923
2982,Plug,12.64,15.41,29.28,-67.4,17,66377.52,1.2195
2983,Camera,13.51,47.6,39.91,-48.05,38,206266.77,3.5229
2984,Speaker,8.29,29.79,39.25,-54.01,36,130073.65,3.5933
2985,Sensor,17.26,20.49,47.15,-90.0,38,86737.88,1.1875
2986,Camera,13.71,56.93,34.1,-69.1,55,243163.7,4.1538
2987,Camera,11.63,39.74,45.6,-55.98,56,171419.29,3.4175
2988,Plug,13.72,47.82,32.94,-52.79,21,205635.1,3.4844
2989,Speaker,12.19,12.76,33.05,-59.92,47,55996.24,1.0465
2990,Camera,12.47,5.0,41.75,-65.0,2,24583.73,0.4009
2991,Light,9.89,78.7,41.82,-54.06,44,339861.3,7.96
2992,Light,12.53,66.94,30.78,-70.09,23,288693.93,5.3426
2993,Light,15.79,39.0,41.54,-51.19,11,168219.83,2.4693
2994,Camera,,44.78,31.6,-50.78,25,194209.06,2.6509
2995,Plug,12.24,69.37,32.12,-68.18,46,300645.3,5.6675
2996,Sensor,18.01,43.11,37.32,-55.96,15,184612.8,2.3937
2997,Light,13.74,24.83,41.45,-42.04,51,109488.03,1.8068
2998,Camera,8.89,71.13,45.84,-71.33,29,305949.45,7.9968
2999,Light,13.53,48.81,32.68,-50.33,16,213057.17,3.608
3000,Light,13.8,45.95,37.09,-65.3,60,198507.72,3.3307
3001,Plug,18.8,52.55,19.63,-67.64,58,225732.37,2.7952
3002,Light,,31.57,28.81,-46.96,21,133767.21,1.6768
3003,Light,10.49,6.78,43.05,-49.38,9,27803.61,0.6467
3004,Sensor,6.17,73.14,48.53,-67.26,12,316226.7,11.8502
3005,Camera,7.04,22.65,47.47,-73.51,6,98906.93,3.2173
3006,Speaker,13.11,44.75,34.62,-44.79,47,195846.95,3.4142
3007,Plug,20.59,68.92,41.56,-48.41,50,297358.15,3.3478
3008,Plug,12.61,54.91,43.71,-53.17,27,234936.69,4.353
3009,Light,6.29,69.04,37.48,-47.59,59,298634.47,10.979
3010,Light,14.04,102.85,36.21,-62.43,54,444466.21,7.3239
3011,Light,15.11,52.76,48.09,-55.31,21,227896.68,3.492
3012,Plug,10.07,71.12,46.39,-43.4,52,306398.76,7.0619
3013,Speaker,12.56,46.34,24.19,-66.98,45,200746.0,3.6908
3014,Plug,12.62,59.34,29.51,-71.42,39,257056.87,4.7021
3015,Plug,1.27,39.44,48.6,-63.71,52,168806.28,31.0094
3016,Light,13.64,39.77,38.33,-65.12,46,172310.25,2.9144
3017,Plug,11.43,12.43,37.83,-75.94,51,55088.82,1.0873
3018,Light,12.51,60.36,25.81,-61.01,46,259959.73,4.8235
3019,Light,11.59,47.63,40.61,-53.21,56,204979.28,4.1114
3020,Light,8.53,69.25,25.82,-60.09,1,299014.2,8.1202
3021,Camera,15.33,22.3,44.97,-69.89,37,96238.09,1.4548
3022,Speaker,12.0,75.73,46.95,-40.05,11,327454.95,6.3111
3023,Camera,9.83,65.69,32.05,-62.45,49,284713.06,6.6808
3024,Light,14.07,73.23,37.02,-64.84,19,317261.22,5.2039
3025,Light,11.12,64.77,46.22,-53.85,48,282290.38,5.8242
3026,Camera,8.68,67.59,56.57,-80.96,29,293849.83,7.7879
3027,Plug,12.02,80.71,53.7,-69.66,19,350432.55,6.7168
3028,Speaker,12.2,71.9,48.18,-38.98,42,310256.41,5.8947
3029,Light,13.72,79.57,29.07,-73.98,18,346156.48,5.7978
3030,Speaker,9.24,28.33,36.75,-62.47,55,122869.97,3.0651
3031,Light,12.52,57.2,40.58,-72.61,31,245478.92,4.5683
3032,Plug,6.74,80.5,45.42,-54.2,30,345398.03,11.9419
3033,Speaker,13.9,29.87,45.39,-73.93,23,131634.51,2.1487
3034,Light,4.33,76.05,45.09,-58.05,26,331628.2,17.5601
3035,Plug,11.96,26.45,54.66,-68.05,22,115765.38,2.2114
3036,Light,12.87,51.88,45.65,-57.12,32,226910.04,4.0327
3037,Plug,7.46,76.81,36.77,-58.36,40,333941.57,10.2908
3038,Camera,2.19,44.7,32.66,-66.77,45,192871.07,20.4436
3039,Plug,16.85,32.3,51.41,-53.09,8,140982.27,1.917
3040,Sensor,5.14,59.67,43.86,-58.92,41,258116.25,11.6198
3041,Light,6.87,41.58,38.22,-53.15,52,180583.43,6.0543
3042,Light,6.14,85.36,43.29,-69.03,27,368464.08,13.9029
3043,Light,17.67,42.13,43.38,-55.64,32,180889.66,2.3837
3044,Speaker,12.1,74.39,42.89,-72.0,46,320465.89,6.1481
3045,Light,15.8,54.17,34.93,-66.58,38,234576.24,3.429
3046,Plug,10.41,25.87,39.41,-72.08,60,112356.52,2.4839
3047,Light,7.47,62.92,22.19,-47.28,24,270731.92,8.4242
3048,Camera,14.26,46.39,30.32,-50.74,32,201586.29,3.2534
3049,Light,12.74,73.33,50.24,-40.65,41,319125.65,5.7565
3050,Plug,10.46,46.72,37.45,-49.23,9,201951.15,4.4647
3051,Speaker,8.46,25.75,42.91,-41.55,56,112344.42,3.0443
3052,Speaker,14.02,28.79,32.1,-72.2,59,126585.87,2.0534
3053,Sensor,12.24,28.41,30.46,-49.69,11,120496.69,2.3207
3054,Speaker,13.97,83.52,47.72,-64.14,10,361389.77,5.9767
3055,Sensor,11.4,59.24,22.78,-55.92,4,257251.93,5.1966
3056,Camera,11.06,66.68,43.15,-57.31,20,289566.04,6.0281
3057,Plug,6.36,77.89,50.37,-57.08,5,335874.11,12.2443
3058,Speaker,5.73,52.21,34.63,-75.26,50,225182.47,9.111
3059,Speaker,10.45,72.79,22.5,-42.9,26,315527.46,6.964
3060,Sensor,15.57,75.03,30.34,-52.97,56,323653.04,4.8184
3061,Plug,11.86,55.6,24.27,-60.87,54,241234.85,4.6868
3062,Plug,6.15,,32.19,-76.19,17,246426.53,9.3955
3063,Plug,22.0,36.76,29.08,-48.78,17,157693.75,1.671
3064,Sensor,19.12,50.88,27.8,-66.39,30,219476.76,2.6612
3065,Light,,29.5,46.15,-77.15,60,127570.78,2.6472
3066,Plug,,78.79,65.07,-61.36,38,342882.43,9.9271
3067,Light,13.71,28.48,35.81,-60.77,58,120474.82,2.0765
3068,Light,16.49,30.04,40.67,-55.26,55,128722.55,1.8215
3069,Speaker,9.33,52.14,24.54,-57.28,41,223710.6,5.5858
3070,Light,14.05,70.16,33.87,-41.54,2,302441.12,4.9925
3071,Camera,3.89,31.59,71.85,-39.38,25,135380.2,8.1109
3072,Camera,7.75,42.42,50.99,-40.57,20,184006.4,5.4732
3073,Camera,16.67,65.62,31.57,-74.63,60,283105.11,3.9371
3074,Sensor,9.68,67.01,50.57,-56.49,38,288640.92,6.9235
3075,Plug,11.86,40.19,45.23,-66.73,5,172076.37,3.3879
3076,Light,10.21,20.7,32.32,-54.25,25,87363.46,2.0269
3077,Light,12.72,58.44,35.78,-57.58,35,254044.22,4.5937
3078,Plug,17.5,76.19,38.71,-36.49,50,329293.07,4.354
