StudentID,Age,StudyHours,AttendanceRate,AssignmentsCompleted,OnlineActivity,SleepHours,SocialActivity,MidtermScore,FinalScore,GPA,GradePoints,PerformanceIndex,Major,City,Gender
5890,23,26.6,81.9,69.7,3.0,7.3,0.0,50.8,84.3,3.33,83.33,67.57,AI,Cần Thơ,Female
5891,25,23.5,93.5,100.0,,5.9,4.9,58.2,85.1,3.82,95.39,71.66,SE,TP.HCM,Female
5892,29,9.2,67.0,76.7,6.8,5.9,2.5,39.8,58.4,2.12,52.88,49.09,CE,Huế,Male
5893,22,25.2,92.3,63.0,4.2,6.3,1.1,43.9,80.7,3.0,74.89,62.3,DS,Cần Thơ,Female
5894,20,25.6,78.6,87.6,6.9,8.2,0.9,57.4,71.4,2.74,68.45,64.38,CS,Đà Nẵng,Male
5895,29,30.1,77.6,74.1,2.0,6.4,0.7,51.5,77.7,3.23,80.63,64.58,DS,Hà Nội,Male
5896,20,19.3,94.9,76.9,3.7,8.2,3.1,54.7,72.0,3.0,75.06,63.35,AI,Cần Thơ,Male
5897,30,21.5,96.6,82.2,7.5,5.2,0.0,54.7,89.9,3.48,87.12,72.27,CE,Cần Thơ,Female
5898,23,13.2,95.3,67.8,6.1,7.3,2.2,52.4,88.5,3.74,93.56,70.45,CS,Huế,Male
5899,19,6.7,100.0,55.7,,6.1,3.4,28.0,53.8,2.06,51.58,40.86,SE,TP.HCM,Male
5900,23,16.1,97.7,79.2,5.6,7.6,1.6,44.3,95.1,3.97,99.35,69.71,AI,Huế,Female
5901,30,12.4,77.0,94.5,7.3,6.7,1.0,46.7,50.0,1.72,43.04,48.35,DS,Đà Nẵng,Male
5902,23,27.7,86.4,66.5,7.5,8.0,3.8,80.4,93.3,3.54,88.52,86.85,SE,TP.HCM,Male
5903,25,20.9,,82.3,8.0,6.5,0.8,53.9,80.1,3.12,78.07,67.02,CE,Cần Thơ,Male
5904,24,,100.0,100.0,6.3,7.0,2.1,52.2,62.6,2.49,62.31,57.42,CE,Cần Thơ,Male
5905,25,17.1,96.0,78.7,5.0,8.0,2.7,58.8,92.5,3.53,88.35,75.67,IT,Huế,Female
5906,26,0.0,83.1,81.3,4.6,6.9,1.6,33.0,42.1,1.51,37.87,37.59,IT,TP.HCM,Female
5907,23,37.1,93.8,80.8,3.4,7.1,0.7,70.1,100.0,4.0,100.0,85.06,IT,Huế,Male
5908,20,17.0,72.7,69.8,5.0,7.9,1.7,49.0,73.2,3.09,77.29,61.12,CE,TP.HCM,Female
5909,27,21.7,87.5,65.1,4.5,6.9,3.0,62.4,71.5,2.7,67.58,66.95,SE,Huế,Male
5910,20,13.4,75.6,65.2,10.0,5.1,1.4,51.3,87.0,3.21,80.24,69.14,IT,Huế,Male
5911,28,32.8,68.1,85.5,3.4,6.3,3.2,56.2,89.1,3.58,89.57,72.64,CE,TP.HCM,Female
5912,29,26.1,92.8,91.4,8.6,4.7,2.1,47.3,82.2,3.38,84.49,64.72,CS,Cần Thơ,Male
5913,18,18.4,94.1,92.1,5.3,6.7,1.6,44.9,67.0,2.47,61.79,55.96,SE,Huế,Female
5914,28,21.9,89.6,74.3,5.5,7.6,1.4,57.1,85.0,3.73,93.33,71.01,CS,Đà Nẵng,Male
5915,30,38.4,83.2,96.4,7.0,7.1,2.8,65.9,90.1,3.43,85.73,78.01,AI,Hà Nội,Male
5916,22,24.4,72.3,84.6,2.5,8.7,4.2,54.4,80.2,3.15,78.84,67.26,IT,Cần Thơ,Female
5917,21,23.5,73.4,81.1,4.0,8.5,2.7,55.6,90.5,3.57,89.27,73.04,DS,Cần Thơ,Male
5918,26,17.5,75.3,29.9,2.9,7.3,1.1,43.3,78.1,2.96,74.05,60.69,CS,Hà Nội,Female
5919,26,9.8,82.7,67.7,5.0,4.1,4.1,44.0,57.5,2.66,66.61,50.77,IT,Hà Nội,Female
5920,22,23.7,95.8,57.2,3.7,7.8,1.2,57.1,85.1,3.22,80.4,71.08,IT,Cần Thơ,Male
5921,27,27.6,95.6,89.4,9.3,6.1,5.1,49.3,91.6,4.0,100.0,70.41,AI,TP.HCM,Male
5922,21,33.8,,81.4,4.5,8.1,2.3,56.0,98.9,3.9,97.42,77.48,CS,Hà Nội,Female
5923,24,7.0,78.1,63.9,,7.4,1.2,44.9,71.0,2.78,69.51,57.95,CE,Cần Thơ,Female
5924,23,16.0,77.8,84.6,5.2,7.8,3.3,53.9,84.5,3.25,81.29,69.22,DS,Đà Nẵng,Male
5925,21,20.4,59.7,58.6,8.0,7.6,2.0,43.2,59.5,2.52,62.89,51.32,CS,Hà Nội,Female
5926,30,25.0,90.7,64.3,10.1,9.9,3.2,61.1,94.2,4.0,100.0,77.62,CE,Huế,Male
5927,30,23.8,82.5,69.3,5.4,7.6,2.6,50.7,69.4,2.66,66.57,60.02,DS,Cần Thơ,Male
5928,27,24.0,83.9,88.1,4.7,5.5,0.4,49.0,77.4,3.03,75.85,63.18,CE,Hà Nội,Male
5929,19,28.3,98.5,100.0,6.0,8.3,2.4,75.3,90.6,3.92,97.95,82.96,CS,Đà Nẵng,Female
5930,18,,85.9,71.2,7.0,6.5,3.3,48.1,64.4,2.35,58.77,56.23,SE,Huế,Female
5931,21,32.5,80.7,99.8,3.2,8.6,2.7,50.4,91.2,3.49,87.32,70.81,IT,Đà Nẵng,Female
5932,21,28.5,90.7,80.7,5.4,8.9,4.4,56.7,84.3,3.65,91.2,70.51,CE,Đà Nẵng,Female
5933,30,22.4,95.6,83.5,5.9,7.7,3.0,54.2,86.4,3.54,88.54,70.3,AI,Hà Nội,Female
5934,18,,88.0,79.0,6.1,5.5,2.1,73.4,97.0,3.71,92.7,85.21,CE,TP.HCM,Female
5935,23,37.5,91.9,77.0,5.6,6.4,2.8,64.2,100.0,4.0,100.0,82.09,SE,Hà Nội,Male
5936,21,32.5,83.5,86.6,3.7,8.6,1.8,64.7,92.7,3.4,84.99,78.7,CE,Huế,Male
5937,18,0.9,84.2,91.1,6.8,9.4,3.0,46.2,51.4,2.27,56.87,48.84,CS,TP.HCM,Male
5938,18,,86.1,66.7,5.9,7.1,3.0,61.8,90.6,3.23,80.79,76.2,CE,Huế,Female
5939,30,31.4,77.5,77.2,5.9,6.7,0.6,62.3,100.0,3.8,94.89,81.16,SE,Cần Thơ,Female
5940,18,41.1,79.3,100.0,3.3,5.6,3.7,67.2,100.0,4.0,100.0,83.61,AI,Huế,Female
5941,25,34.9,98.8,82.7,7.6,5.6,5.9,67.7,100.0,3.75,93.69,83.84,DS,Huế,Male
5942,27,37.6,100.0,84.3,3.6,7.3,3.3,69.0,97.8,3.91,97.82,83.37,SE,Huế,Female
5943,25,32.0,100.0,97.5,10.0,7.8,0.0,65.1,100.0,4.0,100.0,82.56,CE,Huế,Male
5944,19,35.8,71.8,72.5,3.1,5.2,1.9,60.5,94.9,3.65,91.16,77.66,CE,Hà Nội,Male
5945,28,41.0,,79.5,7.9,8.0,0.6,66.5,98.8,3.93,98.16,82.64,CS,Huế,Female
5946,30,26.7,73.1,92.3,1.2,8.6,2.1,54.0,93.3,3.9,97.51,73.64,CS,TP.HCM,Female
5947,24,12.4,,98.6,0.4,7.8,3.5,64.8,77.7,3.2,79.92,71.22,IT,Hà Nội,Male
5948,25,22.5,56.9,44.5,4.6,9.0,1.4,55.0,77.1,3.39,84.64,66.02,SE,Đà Nẵng,Female
5949,25,28.1,79.1,68.9,0.4,7.4,5.3,58.0,70.5,2.65,66.34,64.26,DS,Hà Nội,Female
5950,28,25.6,99.1,65.0,7.8,7.4,0.0,56.5,99.1,3.77,94.16,77.83,CS,TP.HCM,Female
5951,27,15.0,94.8,78.1,5.9,7.4,2.1,57.8,81.1,3.51,87.63,69.44,IT,Hà Nội,Female
5952,28,12.0,79.9,66.2,9.5,8.6,3.1,39.8,72.0,2.96,73.93,55.93,SE,Cần Thơ,Female
5953,30,19.1,80.7,90.0,5.6,7.6,0.7,41.8,66.9,2.63,65.69,54.36,AI,Cần Thơ,Female
5954,24,31.5,90.7,82.6,6.6,6.4,0.9,52.0,86.6,3.35,83.73,69.33,SE,Đà Nẵng,Male
5955,22,37.6,94.4,93.3,5.3,7.5,3.6,77.1,100.0,4.0,100.0,88.56,IT,Huế,Female
5956,18,32.3,79.7,94.3,3.8,7.5,5.4,70.5,100.0,3.92,98.07,85.27,CS,Hà Nội,Male
5957,29,33.5,82.7,90.2,5.0,6.7,5.6,63.7,84.0,3.52,87.88,73.84,AI,TP.HCM,Female
5958,26,24.4,79.3,75.0,3.0,8.2,2.0,51.0,80.5,3.47,86.85,65.74,CE,Đà Nẵng,Female
5959,30,11.1,71.7,81.6,7.0,7.1,4.5,39.9,66.5,2.68,66.99,53.2,CS,Hà Nội,Female
5960,24,,82.8,73.1,5.2,7.8,2.4,68.8,86.5,3.19,79.75,77.65,DS,Đà Nẵng,Female
5961,19,22.9,82.0,59.5,5.7,7.6,3.9,53.8,75.8,3.15,78.65,64.81,IT,Hà Nội,Female
5962,23,21.0,72.4,94.3,13.1,6.1,2.2,54.2,70.5,3.04,76.06,62.36,SE,TP.HCM,Female
5963,19,25.4,91.5,78.7,5.0,5.8,0.8,54.5,87.5,3.74,93.49,71.0,DS,Cần Thơ,Male
5964,18,28.5,89.8,57.5,6.8,6.1,4.9,60.6,99.3,4.0,100.0,79.9,DS,Hà Nội,Female
5965,24,31.8,92.0,88.1,5.9,6.9,5.3,65.5,89.2,3.23,80.66,77.37,AI,Huế,Male
5966,30,22.8,77.3,76.6,8.9,8.9,1.9,67.2,67.5,2.61,65.23,67.36,AI,Cần Thơ,Female
5967,19,9.8,65.2,49.1,6.6,6.9,3.9,41.5,52.5,2.0,49.98,46.96,CE,Huế,Female
5968,30,21.1,89.7,59.4,5.3,7.4,2.3,58.2,86.3,3.62,90.61,72.26,DS,TP.HCM,Male
5969,19,25.3,78.4,69.5,11.7,8.0,5.8,53.1,86.3,3.53,88.33,69.68,CE,Đà Nẵng,Male
5970,30,34.8,76.1,83.2,3.9,6.6,0.3,63.9,88.5,3.72,92.96,76.18,CS,Cần Thơ,Female
5971,28,20.5,72.4,91.8,5.5,6.5,2.2,53.8,77.2,2.95,73.83,65.5,IT,TP.HCM,Female
5972,22,29.1,82.2,91.3,,8.3,0.3,57.6,84.5,3.42,85.59,71.08,DS,Cần Thơ,Female
5973,22,27.3,100.0,89.0,4.0,7.7,0.1,62.3,100.0,3.54,88.53,81.13,SE,Huế,Female
5974,24,25.4,79.9,79.5,7.9,6.3,2.3,50.7,80.4,3.13,78.35,65.54,IT,Hà Nội,Male
5975,18,32.4,74.1,100.0,4.8,6.5,1.8,64.2,99.8,3.69,92.35,81.99,CE,Cần Thơ,Male
5976,25,19.7,,90.5,8.5,7.1,1.0,53.9,81.0,3.59,89.65,67.44,IT,Đà Nẵng,Male
5977,20,,86.7,83.3,8.4,7.4,3.8,49.2,81.0,3.33,83.33,65.08,SE,Huế,Male
5978,21,24.9,63.8,88.5,5.8,8.5,4.4,52.4,72.6,2.99,74.74,62.49,AI,Đà Nẵng,Male
5979,26,19.9,91.6,74.0,,7.6,3.3,63.5,78.1,2.88,71.95,70.77,SE,Hà Nội,Male
5980,21,29.1,100.0,79.1,5.0,5.8,0.0,61.0,94.1,3.74,93.46,77.56,AI,Hà Nội,Female
5981,27,19.3,59.0,48.8,6.0,6.1,3.0,51.5,73.6,3.07,76.86,62.55,AI,Hà Nội,Female
5982,29,26.8,72.6,74.2,8.2,7.4,3.0,59.2,100.0,3.83,95.64,79.59,IT,Đà Nẵng,Male
5983,22,24.2,56.5,100.0,6.8,7.2,1.2,56.0,85.7,3.34,83.39,70.82,AI,Đà Nẵng,Male
5984,24,26.7,84.2,82.2,7.3,6.0,3.0,49.4,95.7,4.0,100.0,72.53,IT,Cần Thơ,Male
5985,21,21.3,94.9,81.6,6.9,8.3,1.7,47.5,79.6,2.97,74.19,63.51,CS,Hà Nội,Female
5986,18,22.3,86.1,95.0,8.1,4.3,1.3,49.0,75.3,2.92,73.1,62.14,SE,Huế,Male
5987,26,25.8,98.9,85.4,5.5,7.4,0.7,63.7,75.7,2.86,71.57,69.69,SE,Hà Nội,Female
5988,21,26.6,93.3,68.2,6.4,5.1,3.8,60.9,85.7,3.5,87.42,73.33,AI,TP.HCM,Male
5989,26,25.0,100.0,80.4,6.1,8.1,4.4,60.3,79.2,3.32,83.1,69.77,AI,Đà Nẵng,Female
5990,23,38.6,96.6,63.0,4.9,6.7,2.3,67.6,100.0,4.0,100.0,83.78,CS,Hà Nội,Female
5991,18,17.1,81.0,82.8,8.5,7.9,4.0,40.0,66.3,2.73,68.29,53.16,CE,Đà Nẵng,Female
5992,29,24.5,85.7,67.4,8.5,6.5,4.8,51.7,71.3,3.1,77.56,61.52,CS,Cần Thơ,Male
5993,20,12.4,76.3,93.9,9.0,8.6,2.7,47.3,69.0,2.84,70.88,58.19,CE,Huế,Male
5994,28,28.0,82.7,72.3,4.1,4.8,2.4,57.1,90.2,3.34,83.41,73.68,IT,Cần Thơ,Male
5995,19,16.1,85.6,67.6,6.9,8.1,3.2,51.2,63.8,2.56,64.04,57.54,CE,TP.HCM,Male
5996,26,22.8,84.2,78.3,8.7,6.3,1.2,43.0,89.2,3.58,89.51,66.13,DS,Đà Nẵng,Male
5997,29,22.0,98.4,85.5,9.8,7.5,3.3,56.2,79.2,3.38,84.54,67.7,CE,TP.HCM,Male
5998,18,27.2,81.7,61.9,2.2,7.5,2.7,42.0,85.3,3.39,84.78,63.64,CS,Đà Nẵng,Male
5999,30,20.6,75.7,72.2,6.0,5.3,0.5,42.0,71.0,2.76,69.12,56.49,CS,Đà Nẵng,Female
6000,26,20.2,76.3,81.6,5.5,8.2,0.6,44.3,85.9,3.27,81.64,65.12,SE,TP.HCM,Male
6001,26,36.5,91.6,100.0,10.0,7.5,1.0,52.3,100.0,3.95,98.69,76.14,SE,TP.HCM,Female
6002,25,27.3,71.0,42.1,0.5,7.1,3.3,50.1,71.6,2.84,71.12,60.83,CS,Cần Thơ,Male
6003,25,20.5,83.0,89.2,3.4,7.5,2.0,54.9,93.4,3.85,96.36,74.15,CS,Hà Nội,Male
6004,28,,98.3,74.2,9.6,7.2,2.5,65.7,80.2,3.04,76.12,72.96,SE,Cần Thơ,Male
6005,29,38.2,87.9,72.6,4.8,8.0,4.5,62.8,93.6,4.0,100.0,78.22,CS,Đà Nẵng,Male
6006,18,23.1,84.3,69.8,2.7,6.4,3.2,50.1,92.8,3.53,88.24,71.41,CS,TP.HCM,Male
6007,28,19.5,84.6,74.5,9.8,8.0,1.5,51.4,76.7,2.81,70.31,64.06,DS,Cần Thơ,Male
6008,25,19.5,74.7,89.3,2.4,7.7,1.0,48.8,75.6,3.13,78.16,62.22,CE,Huế,Male
6009,27,20.6,76.4,71.9,8.6,6.8,3.0,44.3,75.8,2.78,69.43,60.07,CS,Cần Thơ,Male
6010,20,20.2,83.0,100.0,2.1,9.2,1.0,56.7,70.9,2.84,71.06,63.82,AI,Huế,Female
6011,28,14.8,87.7,89.4,,7.5,4.4,47.0,85.1,3.27,81.63,66.06,AI,Hà Nội,Male
6012,24,16.0,94.5,83.0,6.5,7.2,2.9,46.2,91.1,3.78,94.4,68.69,DS,Cần Thơ,Female
6013,28,18.4,85.9,77.5,3.9,7.7,2.7,47.4,59.2,2.4,59.96,53.29,CS,Huế,Female
6014,18,29.7,98.5,97.8,6.7,6.9,1.1,79.7,100.0,4.0,100.0,89.86,DS,Huế,Female
6015,18,22.0,100.0,100.0,10.5,8.4,3.4,62.3,93.5,3.82,95.58,77.87,CS,TP.HCM,Female
6016,27,23.3,93.0,62.6,5.6,7.0,4.2,53.9,83.0,3.33,83.21,68.44,CS,Huế,Male
6017,30,35.2,97.2,69.5,10.1,8.0,2.3,47.7,91.9,3.72,92.91,69.79,CS,Hà Nội,Male
6018,22,35.4,75.1,89.5,6.8,5.7,3.9,50.0,94.8,3.6,89.91,72.38,AI,Hà Nội,Female
6019,22,22.7,73.5,94.1,8.4,4.8,1.9,53.7,83.3,3.19,79.78,68.5,AI,Huế,Male
6020,25,20.0,90.2,75.5,0.1,7.5,2.4,51.3,92.3,3.74,93.44,71.83,IT,Cần Thơ,Female
6021,24,18.1,71.6,68.9,7.6,6.5,5.6,40.7,52.1,2.2,55.04,46.37,DS,Cần Thơ,Male
6022,25,30.5,82.1,81.2,,6.8,1.9,59.2,83.3,3.27,81.64,71.25,CE,Cần Thơ,Female
6023,23,23.4,92.7,100.0,5.1,4.2,3.3,50.8,76.8,3.03,75.76,63.83,SE,Đà Nẵng,Male
6024,23,21.9,99.1,80.6,10.7,9.0,1.9,51.5,100.0,3.92,98.03,75.75,DS,Đà Nẵng,Female
6025,19,18.5,82.5,61.0,4.8,7.1,2.9,49.9,86.3,3.53,88.14,68.1,DS,Huế,Female
6026,23,18.8,78.5,81.6,2.0,8.6,3.5,43.3,72.7,2.91,72.75,58.01,AI,Hà Nội,Female
6027,22,27.6,88.2,91.7,,5.3,1.1,48.5,85.2,3.53,88.26,66.84,CS,Hà Nội,Female
6028,30,14.5,74.3,78.5,,7.1,1.4,36.8,66.0,2.52,62.95,51.44,CE,Huế,Female
6029,20,33.0,83.3,98.9,6.2,7.5,3.4,59.2,100.0,3.99,99.73,79.59,DS,TP.HCM,Male
6030,23,20.7,84.9,93.0,9.3,7.2,2.7,41.4,72.0,3.18,79.55,56.7,DS,Hà Nội,Female
6031,25,23.8,84.7,79.1,7.2,7.3,4.3,72.0,91.3,4.0,100.0,81.65,DS,Huế,Male
6032,26,14.3,85.9,80.6,5.4,5.3,2.9,55.6,70.2,2.76,69.0,62.9,IT,Hà Nội,Male
6033,18,24.9,76.7,52.4,5.1,7.4,5.3,60.6,71.9,3.14,78.45,66.22,AI,Đà Nẵng,Female
6034,20,22.4,77.7,98.2,9.2,6.0,3.5,46.8,61.3,2.7,67.61,54.04,AI,Huế,Male
6035,20,24.6,77.5,75.1,3.0,6.3,5.3,48.7,72.7,3.07,76.78,60.7,IT,TP.HCM,Female
6036,28,36.8,68.8,74.0,7.9,7.0,5.0,52.3,87.5,3.15,78.63,69.9,IT,Huế,Male
6037,25,26.4,88.4,71.8,11.5,6.6,1.5,71.9,97.4,3.61,90.27,84.62,IT,Cần Thơ,Female
6038,18,18.6,93.9,86.9,7.4,6.6,4.7,63.1,84.7,3.29,82.15,73.92,CE,TP.HCM,Male
6039,22,19.3,93.0,63.1,5.4,8.3,3.9,58.5,70.2,2.71,67.72,64.34,IT,TP.HCM,Male
6040,20,29.8,82.4,65.2,5.6,6.8,3.8,58.8,89.9,3.41,85.33,74.33,CE,Hà Nội,Female
6041,19,35.4,76.9,79.2,4.8,6.5,4.3,60.2,90.4,3.73,93.19,75.29,AI,TP.HCM,Female
6042,25,27.3,92.4,70.6,4.4,6.9,2.0,63.1,90.3,3.74,93.41,76.73,IT,Hà Nội,Female
6043,20,30.5,91.4,85.0,6.3,5.7,3.0,73.6,100.0,4.0,100.0,86.79,AI,Huế,Male
6044,24,29.9,87.2,71.2,7.7,7.2,1.9,65.3,100.0,3.88,96.97,82.65,CS,Đà Nẵng,Male
6045,29,36.4,100.0,100.0,10.0,7.9,6.0,58.9,98.1,3.79,94.83,78.5,DS,Cần Thơ,Female
6046,28,9.4,84.7,90.4,1.1,7.4,1.4,39.0,74.4,3.01,75.32,56.7,SE,TP.HCM,Female
6047,18,30.3,82.4,90.2,0.0,7.0,0.6,63.6,83.0,3.06,76.54,73.3,AI,Đà Nẵng,Female
6048,23,32.9,81.0,70.9,10.1,7.7,1.3,55.3,85.2,3.78,94.53,70.26,AI,Đà Nẵng,Male
6049,20,14.3,69.4,100.0,6.1,6.3,2.4,42.6,62.1,2.41,60.29,52.34,CE,Hà Nội,Male
6050,25,17.9,91.6,73.4,6.3,7.0,2.4,63.5,72.5,2.88,72.12,68.01,SE,Hà Nội,Male
6051,23,18.2,83.9,69.3,7.3,8.7,3.8,48.9,63.0,2.55,63.72,55.96,CS,Cần Thơ,Male
6052,29,19.2,90.1,90.6,5.5,6.6,2.5,41.1,74.4,2.95,73.63,57.72,CS,Huế,Female
6053,19,21.1,100.0,82.9,10.9,7.7,1.8,77.5,83.1,3.27,81.76,80.32,DS,Hà Nội,Male
6054,23,26.9,81.1,67.7,7.2,7.8,3.2,65.5,81.5,3.73,93.3,73.53,IT,Huế,Female
6055,24,31.9,61.6,100.0,4.9,6.1,4.2,57.7,84.8,3.41,85.19,71.23,DS,Huế,Male
6056,22,,89.8,94.6,,7.8,2.8,63.7,100.0,4.0,100.0,81.83,CE,Đà Nẵng,Female
6057,20,18.3,86.7,80.1,5.6,6.3,3.8,35.8,67.8,2.61,65.29,51.77,SE,TP.HCM,Male
6058,21,18.2,77.7,100.0,4.1,7.5,2.6,47.4,72.6,3.03,75.66,59.98,CE,Đà Nẵng,Male
6059,21,35.5,89.0,92.2,10.2,6.3,2.1,59.4,89.7,3.59,89.86,74.56,CE,Cần Thơ,Male
6060,23,30.2,92.9,79.8,6.3,7.3,3.5,62.3,86.5,3.51,87.76,74.4,IT,TP.HCM,Male
6061,27,25.7,75.5,100.0,3.1,7.2,2.8,67.8,68.8,2.85,71.2,68.3,IT,Đà Nẵng,Male
6062,18,,82.0,89.9,7.0,7.1,4.0,62.2,82.1,3.46,86.48,72.13,CE,Cần Thơ,Male
6063,28,24.8,99.8,89.2,9.6,7.3,4.8,73.8,100.0,4.0,100.0,86.88,SE,TP.HCM,Male
6064,21,29.2,77.8,74.2,8.7,6.4,2.3,48.1,79.4,3.17,79.27,63.74,AI,Huế,Male
6065,27,22.3,85.7,80.7,4.1,5.6,3.5,43.0,77.6,3.11,77.65,60.32,DS,Cần Thơ,Male
6066,30,27.2,58.8,73.8,3.2,7.1,4.1,63.5,83.4,3.12,77.88,73.47,SE,Huế,Female
6067,21,12.9,70.2,100.0,9.6,8.3,3.1,46.0,68.6,2.71,67.74,57.3,SE,TP.HCM,Male
6068,27,19.5,86.6,55.9,1.9,7.7,3.3,56.1,92.2,3.71,92.7,74.14,DS,Cần Thơ,Male
6069,18,19.6,97.3,100.0,6.9,7.5,2.7,54.1,86.4,3.64,90.98,70.24,SE,Cần Thơ,Male
6070,26,22.0,71.4,66.8,4.6,6.4,2.9,53.7,74.3,2.5,62.48,64.0,AI,Đà Nẵng,Female
6071,21,17.6,85.7,79.1,9.3,7.2,3.3,56.2,82.9,3.38,84.49,69.58,DS,Huế,Male
6072,24,20.7,81.2,75.6,3.4,6.0,1.6,54.6,81.0,3.08,77.12,67.81,SE,Huế,Male
6073,29,12.9,94.5,72.2,4.0,6.5,0.0,44.6,52.4,2.25,56.33,48.5,IT,Cần Thơ,Female
6074,20,29.4,72.8,90.3,,7.4,2.4,75.4,84.0,3.63,90.69,79.74,DS,Cần Thơ,Female
6075,27,24.3,89.3,79.9,8.0,4.8,2.2,57.4,84.0,3.35,83.79,70.7,SE,Hà Nội,Female
6076,29,11.4,78.5,70.0,9.4,9.1,4.9,43.8,57.4,2.58,64.56,50.59,AI,Đà Nẵng,Female
6077,20,18.3,87.2,82.3,7.2,5.4,2.9,49.2,74.1,3.14,78.49,61.69,IT,Huế,Male
6078,25,27.7,,69.6,6.9,9.3,3.3,61.2,70.2,2.84,70.92,65.7,AI,Huế,Female
6079,25,20.7,82.5,71.9,8.6,6.0,1.9,51.0,84.0,3.04,76.03,67.55,SE,Cần Thơ,Male
6080,28,19.4,,57.5,2.6,6.0,1.6,37.8,72.5,2.98,74.47,55.18,IT,Huế,Male
6081,29,24.4,85.4,73.2,3.8,6.5,1.2,54.2,93.5,3.57,89.37,73.86,DS,TP.HCM,Female
6082,18,27.7,83.7,87.4,2.8,6.5,0.6,50.2,85.7,2.86,71.45,67.99,IT,Cần Thơ,Female
6083,27,13.5,81.4,80.6,0.0,6.3,3.6,49.4,69.6,2.56,64.06,59.46,CE,Huế,Female
6084,19,29.4,85.8,100.0,8.1,6.6,3.0,59.7,82.8,3.58,89.52,71.23,CE,TP.HCM,Female
6085,25,18.6,87.2,100.0,9.6,7.1,4.7,47.1,64.4,2.6,65.04,55.72,AI,Cần Thơ,Male
6086,18,24.9,75.1,73.0,7.4,5.9,3.3,62.0,84.7,3.63,90.86,73.35,CE,Hà Nội,Female
6087,29,24.7,81.5,67.5,7.0,8.0,2.9,55.2,82.9,3.63,90.77,69.06,CS,Huế,Female
6088,25,20.8,74.4,96.9,6.2,8.7,0.0,48.9,61.6,2.52,63.02,55.28,SE,Đà Nẵng,Female
6089,25,16.8,84.6,85.0,,4.7,5.4,47.6,78.8,3.04,75.93,63.2,CE,TP.HCM,Female
6090,19,22.7,79.1,97.0,10.2,9.2,2.6,51.0,78.7,2.94,73.47,64.88,CS,Cần Thơ,Female
6091,21,38.0,92.7,86.0,9.9,7.9,0.0,71.2,100.0,3.99,99.68,85.6,SE,Huế,Male
6092,23,14.1,91.7,77.1,4.5,7.3,2.8,43.5,62.6,2.33,58.16,53.06,CS,Huế,Female
6093,29,,75.8,77.2,8.8,6.3,1.3,65.8,100.0,3.77,94.33,82.9,IT,Huế,Female
6094,28,22.9,85.0,86.5,9.1,7.2,1.2,51.2,75.2,2.88,72.01,63.2,IT,Hà Nội,Male
6095,26,25.3,91.4,76.8,7.6,8.1,2.9,52.8,87.4,3.44,86.05,70.12,DS,Huế,Male
6096,25,16.3,83.2,98.3,7.0,10.0,1.6,53.3,72.4,2.85,71.18,62.82,IT,Đà Nẵng,Female
6097,29,18.8,,60.5,6.9,9.6,4.0,43.8,66.1,2.63,65.63,54.92,CE,Đà Nẵng,Male
6098,25,21.0,74.1,98.2,2.3,5.2,2.3,55.7,66.5,2.75,68.64,61.13,IT,Hà Nội,Female
6099,24,16.6,93.5,51.9,2.1,6.8,3.1,53.8,87.4,3.46,86.47,70.6,CE,Hà Nội,Male
6100,30,23.3,94.0,82.2,,7.1,3.3,66.6,81.4,3.41,85.22,74.0,CS,TP.HCM,Female
6101,26,21.7,82.9,75.0,3.2,8.6,2.9,40.6,67.3,2.83,70.83,53.91,SE,Huế,Male
6102,19,39.8,92.7,57.3,2.5,6.9,2.8,76.4,100.0,4.0,100.0,88.2,IT,Huế,Male
6103,20,15.7,55.3,49.1,0.8,6.1,2.7,42.8,59.3,2.35,58.74,51.06,IT,Cần Thơ,Female
6104,27,25.8,,63.5,4.8,7.1,4.7,45.7,87.3,3.24,81.1,66.5,AI,TP.HCM,Female
6105,25,,83.4,80.7,6.9,6.5,3.8,52.8,96.8,3.82,95.61,74.81,CS,Hà Nội,Male
6106,23,16.4,86.4,71.0,7.1,8.2,1.5,54.1,87.1,3.29,82.3,70.63,IT,Cần Thơ,Male
6107,27,30.5,81.8,64.4,8.1,9.9,0.8,59.5,87.2,3.65,91.22,73.37,CE,Hà Nội,Male
6108,26,21.8,99.0,100.0,5.0,8.1,1.3,66.3,99.0,3.67,91.64,82.67,CE,Đà Nẵng,Female
6109,27,5.1,74.4,61.5,6.3,8.1,3.1,37.4,39.1,1.63,40.79,38.25,CE,Đà Nẵng,Male
6110,21,30.3,99.7,90.2,8.1,8.5,0.8,62.4,83.9,3.4,84.89,73.15,IT,Hà Nội,Male
6111,25,16.1,89.0,66.7,7.2,7.5,1.5,49.0,73.9,3.1,77.53,61.43,DS,Đà Nẵng,Male
6112,27,16.6,91.2,63.2,,6.5,0.5,43.5,72.2,2.94,73.58,57.85,AI,Đà Nẵng,Female
6113,20,30.5,81.7,70.9,6.7,6.6,3.9,59.9,96.0,3.83,95.81,77.98,SE,Cần Thơ,Female
6114,20,22.2,71.9,89.3,1.0,8.3,3.5,50.8,79.6,2.97,74.17,65.22,CS,Hà Nội,Male
6115,25,32.3,94.3,59.4,6.0,7.3,3.8,64.1,100.0,4.0,100.0,82.03,SE,Cần Thơ,Male
